baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mapIds
ENSMUSG00000000001	3270.61238870773	0.527036254247473	0.111699853579662	4.71832538143484	2.37793949989947e-06	7.11925009564763e-05	Gnai3
ENSMUSG00000000003	0	NA	NA	NA	NA	NA	Pbsn
ENSMUSG00000000028	232.841262129522	0.11773547168384	0.224973949050246	0.523329355158114	0.600745076235917	0.767990477628516	Cdc45
ENSMUSG00000000031	6.04810680223703	0.56439443380512	1.29357115236622	0.436307220343249	0.662613843916365	0.811015360870083	H19
ENSMUSG00000000037	23.4426548433652	0.328195766190561	0.514670752946066	0.637681011232737	0.523681348842529	0.710599140342026	Scml2
ENSMUSG00000000049	3.0555299472827	1.29964079180761	1.70204017764451	0.763578209773056	0.445118638714212	NA	Apoh
ENSMUSG00000000056	871.465740625658	0.115507152917857	0.141339386769983	0.817232588576559	0.413795522293631	0.617777507364365	Narf
ENSMUSG00000000058	171.118576844897	0.894355903042361	0.245323634404893	3.64561655550185	0.000266751476361778	0.00297571289794152	Cav2
ENSMUSG00000000078	2232.59204530583	-0.280540690940982	0.16504366323271	-1.69979680192521	0.0891691533020012	0.22764130491608	Klf6
ENSMUSG00000000085	991.376161817786	0.180805438706795	0.150756567586907	1.19932047804528	0.230403355426182	0.428705227877283	Scmh1
ENSMUSG00000000088	4073.54931568638	0.0312459513876886	0.258704110622667	0.120778720185325	0.903866305530621	0.952954665401531	Cox5a
ENSMUSG00000000093	7.05469139003243	-1.46850735601542	0.999273672648548	-1.46957474835015	0.141676963494237	0.311097886646498	Tbx2
ENSMUSG00000000094	0	NA	NA	NA	NA	NA	Tbx4
ENSMUSG00000000103	0	NA	NA	NA	NA	NA	Zfy2
ENSMUSG00000000120	1.00896449853643	-1.60753719520472	3.97600328538786	-0.40430982567659	0.685984900996679	NA	Ngfr
ENSMUSG00000000125	2.2929854335237	0.656413531584049	1.68627897624064	0.389267458607261	0.697078305929081	NA	Wnt3
ENSMUSG00000000126	1.0378782581953	0.796970268953276	2.77239997614667	0.287465833144674	0.773755659581557	NA	Wnt9a
ENSMUSG00000000127	225.854731316523	0.458248154075997	0.176663353832117	2.59390611655358	0.00948923949109727	0.0459419907480449	Fer
ENSMUSG00000000131	1197.20856314333	-0.0307506553452792	0.131983432750928	-0.23298875248464	0.815770139674372	0.905753580029834	Xpo6
